239 333 0.516971726084
239 180 0.635911139636
239 363 0.630252507185
80 333 0.587668993119
80 146 0.533931907105
80 152 0.531612963307
275 39 0.596089750727
275 46 0.669987202288
227 32 0.520064621111
227 184 0.569047148298
227 225 0.588628872507
227 40 0.603233643744
227 146 0.565330817642
227 191 0.530511860276
227 277 0.525639269706
227 333 0.529047726538
227 337 0.520375378517
227 376 0.517262982318
367 191 0.606956104186
367 266 0.622890422067
367 321 0.734008345701
455 8 0.539322604759
340 8 0.583439586207
340 413 0.584625627039
32 184 0.563474172519
32 225 0.599129748572
32 333 0.559450718787
32 337 0.566084399067
32 376 0.541259167397
152 333 0.538014375209
152 139 0.587027327602
152 179 0.538110253102
399 56 0.706487786576
399 186 0.597273302001
399 236 0.577585182212
399 353 0.543134393721
399 438 0.545431047837
399 30 0.558087033187
399 55 0.620995387015
399 58 0.571071690332
399 88 0.60261374078
399 100 0.640559304351
399 101 0.60193224038
399 109 0.618032890785
399 175 0.591286895836
399 199 0.623817261096
399 222 0.56387211083
399 244 0.621453049553
399 248 0.587670332105
399 264 0.547931770301
399 269 0.539864074892
399 299 0.618028215573
399 338 0.562849785404
399 348 0.621789840947
399 357 0.536386826752
399 366 0.617894134603
399 372 0.587211236889
399 402 0.629907798475
399 428 0.567126817725
399 474 0.623134929763
399 320 0.635028554658
248 56 0.65526197615
248 186 0.545535125016
248 353 0.632115705721
248 417 0.673771721233
248 438 0.730528788768
248 26 0.603164407784
248 267 0.540573182181
248 30 0.624970801653
248 55 0.821699728206
248 58 0.784788367728
248 75 0.589072389866
248 88 0.715270855202
248 100 0.723657800231
248 101 0.84280227473
248 109 0.854365035134
248 132 0.586835539678
248 175 0.829675203922
248 199 0.713119807908
248 222 0.859924117937
248 244 0.79074032929
248 47 0.548322708082
248 104 0.544087761151
248 144 0.612924348035
248 262 0.593868426929
248 264 0.778592131281
248 269 0.790603305692
248 285 0.564539359934
248 299 0.787142715756
248 320 0.558664124619
248 338 0.792110905906
248 348 0.836565793063
248 357 0.701823723001
248 366 0.736422098402
248 372 0.847851282108
248 402 0.866183414543
248 428 0.76724885627
248 457 0.705761793079
248 474 0.815205152897
93 7 0.557605168796
93 19 0.608458003731
93 39 0.530091707239
93 46 0.516533058131
93 97 0.554482726443
93 163 0.594756091223
93 206 0.531195051316
93 267 0.57964530959
93 355 0.585119083042
93 417 0.538268571109
93 421 0.760416526557
93 470 0.640981856001
222 56 0.687494113181
222 62 0.553503965753
222 186 0.574883031873
222 353 0.655463640419
222 417 0.699944260342
222 438 0.761009162976
222 26 0.528084895935
222 267 0.568787399495
222 30 0.615072795469
222 55 0.815795938192
222 58 0.808736926341
222 88 0.740259226567
222 100 0.744463282224
222 101 0.839648367262
222 109 0.850940367679
222 132 0.559690504867
222 175 0.804202221901
222 199 0.703349918276
222 104 0.542075380269
222 144 0.594317020356
222 244 0.806394444523
222 262 0.624127186008
222 264 0.782082780048
222 269 0.827720136078
222 285 0.604223519397
222 299 0.761070351693
222 320 0.581157605823
222 338 0.820673638241
222 348 0.840490663694
222 357 0.725697813676
222 366 0.759838682616
222 372 0.830888501927
222 402 0.868152173382
222 428 0.800891217991
222 457 0.728177948853
222 474 0.819449409985
417 56 0.604362121095
417 62 0.605708538442
417 186 0.554377017485
417 236 0.525579470421
417 7 0.540796646049
417 353 0.781970872389
417 19 0.556762856373
417 26 0.563313719018
417 30 0.681641290971
417 46 0.579526822074
417 47 0.612356384294
417 55 0.691027757413
417 58 0.701484477185
417 75 0.582856256295
417 88 0.642213811956
417 97 0.569880622109
417 100 0.561648958053
417 101 0.708425386486
417 109 0.725388989486
417 144 0.529639859049
417 175 0.704221824991
417 199 0.562462852317
417 206 0.529627919473
417 225 0.543078813783
417 244 0.664886304114
417 262 0.599559522752
417 264 0.788179227967
417 267 0.664493564431
417 269 0.758614763521
417 285 0.587129558538
417 299 0.609028766659
417 320 0.519918499406
417 338 0.748269157332
417 348 0.720851143953
417 357 0.757673768747
417 366 0.670018915562
417 372 0.691584873135
417 402 0.728116836929
417 428 0.758725847762
417 438 0.80130426858
417 457 0.602669430732
417 474 0.679038267813
363 438 0.54446913143
363 264 0.558301935407
363 402 0.519739188516
75 438 0.585157447379
75 26 0.612790682954
75 30 0.52905403025
75 55 0.653021990581
75 58 0.628743245698
75 88 0.588947775299
75 100 0.567062786311
75 101 0.554832914002
75 109 0.598012539724
75 132 0.739313553238
75 144 0.592554407324
75 175 0.67813678718
75 199 0.545961725993
75 244 0.637007475876
75 264 0.618277336273
75 269 0.626089066211
75 299 0.611507379459
75 338 0.586762613715
75 348 0.623976341409
75 357 0.604398323452
75 366 0.605632275315
75 372 0.586087085089
75 402 0.666873104047
75 404 0.658183367893
75 428 0.630103412299
75 457 0.537226276772
75 474 0.57519895189
366 56 0.633856189187
366 62 0.576429770713
366 186 0.632355035961
366 236 0.620468402613
366 353 0.664275544131
366 438 0.736501730523
366 26 0.56516918148
366 267 0.529538637118
366 30 0.688456602371
366 55 0.773591878897
366 58 0.717863554231
366 88 0.794822247122
366 100 0.700607084452
366 101 0.748783544354
366 109 0.784382333822
366 132 0.589195704576
366 175 0.748746504538
366 199 0.706128550166
366 244 0.7416169955
366 264 0.7540898273
366 269 0.690413500003
366 299 0.762507870244
366 338 0.714637660493
366 348 0.769104855941
366 357 0.722392296398
366 104 0.561776737725
366 144 0.691648444596
366 262 0.604379242099
366 285 0.567542629157
366 320 0.58587532777
366 372 0.733990460107
366 402 0.774294079949
366 428 0.725815583221
366 457 0.644485895389
366 474 0.745918885747
353 56 0.616825186975
353 62 0.596207155733
353 186 0.598398246367
353 236 0.616376215273
353 7 0.543333925189
353 26 0.549439268614
353 30 0.702543673903
353 40 0.529321743517
353 55 0.653931319449
353 58 0.621987481646
353 88 0.598835219165
353 100 0.597869660088
353 101 0.659162344525
353 109 0.674783018453
353 144 0.520840976323
353 175 0.62643080724
353 199 0.547909678174
353 244 0.620169851734
353 262 0.586748013901
353 264 0.756810260456
353 267 0.55414373259
353 269 0.640616367906
353 285 0.611776898666
353 299 0.640141310185
353 333 0.521893863952
353 338 0.620186846621
353 348 0.668545659565
353 357 0.767363154797
353 372 0.628446385429
353 402 0.657277449697
353 428 0.657496961025
353 438 0.782666030959
353 474 0.602387422047
257 191 0.52188913145
257 266 0.572563417253
277 225 0.545779573093
277 40 0.567468942483
277 185 0.745403734919
333 264 0.530824469463
333 184 0.543719089914
333 225 0.576885954746
333 121 0.564814133545
333 139 0.579127334163
333 146 0.602041326017
333 337 0.615722836639
333 376 0.647636525369
333 378 0.522010195047
402 56 0.676036235313
402 62 0.562709885714
402 186 0.61069824725
402 236 0.543810739585
402 438 0.786681027274
402 26 0.617334440415
402 267 0.59983655921
402 30 0.677152170759
402 55 0.8653083693
402 58 0.863374319373
402 88 0.761753028827
402 100 0.763116791434
402 101 0.869159799126
402 109 0.873662410914
402 132 0.631434057969
402 175 0.879875854379
402 199 0.722900776193
402 244 0.835426255068
402 264 0.819994648378
402 269 0.855005030773
402 299 0.791197490487
402 338 0.819563994243
402 348 0.889027113389
402 357 0.753168214018
402 372 0.864369241695
402 104 0.558124418885
402 144 0.636447293108
402 262 0.643628455297
402 285 0.604002686205
402 320 0.613332126449
402 428 0.853831037542
402 457 0.741485038343
402 474 0.843146691354
303 104 0.521699903127
303 228 0.594525607432
404 26 0.536677076272
404 132 0.654731256577
109 56 0.676740007431
109 62 0.53857059551
109 186 0.583364566468
109 438 0.763631229984
109 26 0.549619590976
109 267 0.557151110079
109 30 0.631167040829
109 55 0.821686148952
109 58 0.821562255897
109 88 0.770216550692
109 100 0.699922192577
109 101 0.887291584252
109 47 0.520122864135
109 104 0.554792416952
109 132 0.583287338639
109 144 0.661090124772
109 175 0.844972873369
109 199 0.671291904938
109 244 0.797908848294
109 262 0.613981750445
109 264 0.793433686147
109 269 0.801237270958
109 285 0.585269238753
109 299 0.775628166511
109 320 0.614659588058
109 338 0.822902523325
109 348 0.850163262881
109 357 0.71218895267
109 372 0.858267196852
109 428 0.792557348596
109 457 0.696633204876
109 474 0.854074538357
470 421 0.569638261298
470 163 0.654683470797
184 409 0.53747834682
184 40 0.536183889425
184 225 0.594189788886
184 378 0.524523334846
264 56 0.634719628633
264 62 0.554789363263
264 186 0.600442686269
264 236 0.56896613201
264 438 0.883276374307
264 26 0.559371786222
264 267 0.58341558895
264 30 0.718814802154
264 55 0.817084132026
264 58 0.746729937082
264 88 0.737823116064
264 100 0.680177280444
264 101 0.793489887184
264 132 0.566987567649
264 175 0.790039107329
264 199 0.668285555536
264 244 0.757314612344
264 47 0.525421607102
264 144 0.616973157621
264 145 0.519392817218
264 262 0.626636723771
264 269 0.75924197869
264 285 0.681919260196
264 299 0.765205797766
264 320 0.5185349083
264 338 0.760010185409
264 348 0.812254639127
264 357 0.864004821536
264 372 0.776457332442
264 428 0.801777447529
264 457 0.64655353992
264 474 0.745671526822
100 56 0.690858315215
100 62 0.533899371226
100 186 0.582569594593
100 236 0.529234967745
100 438 0.672839836941
100 26 0.556691555286
100 30 0.596283710362
100 55 0.820298883331
100 58 0.735754537699
100 88 0.686465106829
100 101 0.684124577738
100 132 0.588566527733
100 144 0.550047726271
